,text,target
3373,"Вьетнамки очень плохо пошиты. Подошва начала отклеиваться уже через неделю после покупки, хотя я заказывала размер 41 и они были слишком узкие.",обувь
3374,"Посылкой очень довольна.Шла месяц, что немного огорчает.На ощупь приятная, подошла по размеру.Берите на размер больше.Спасибо продавцу за подарочек.",нет товара
3375,Прекрасное платье за свою цену! На рост 168 и 44 р-о М-ка села идеально.Длина оказалась до пола.Из минусов - синтетическая ткань юбки при активных танцах начинает электризоваться))),одежда
3376,"Товар так и не пришел, продавец отправил несуществующий номер трека!!!деньги не вернул!!!",нет товара
3377,Чехол на кресло просто супер! Очень удобно и эстетично выглядит в интерьере.,текстиль
3378,Пришли большие ,нет товара
3379,"Подушка для коляски не подошла по размеру, была слишком мала. Ткань колется.",товары для детей
3380,"Самокат просто замечательный! Дочке очень понравился, она каждый день на нем катается и весело проводит время. Качество отличное, никаких нареканий.",товары для детей
3381,"Ткань адская синтетика а длинна 
чуть ниже футболки",одежда
3382,Обложка для паспорта сломалась уже через неделю использования. Ткань потрескалась и начала облазить.,украшения и аксессуары
3383,"Заказ шел 40 дней до Ставрополя. Куртка маломерка, на 54 размер заказывала 5xl, мала. Совсем не пуховик, наполнитель синтепон.  Мех на капюшоне искуственный, отвратительного качества.",одежда
3384,"SSD-накопитель работает отлично, скорость чтения и записи просто отличная. Очень быстро загружает данные!",электроника
3385,Все отлично!!!,нет товара
3386,"Монитор слабо светит, особенно в вечернее время. Технология дисплея не соответствует заявленному качеству, разочарован.",электроника
3387,Пришёл рваный! Я,товары для детей
3388,"Спасибо, очень довольна товаром. Рейтинг мягкие, не стягивают ноги, приятны к телу. На 46 размер заказала хl,  сели отлично.",одежда
3389,"Плотный хлопок, стрейч,в мелкий рубчик. По размеру. Доставил курьер СПб.",текстиль
3390,"ничего не пришло,  совсем забыла о данном заказе.Вышлите или верните деньги",нет товара
3391,очень плохо потому что на пройме рукава прям дырка и большая а также ну очень долго шел уже пришли два других а этот только на прошлой неделе вообщем низкому не советую заказывать эту модель,одежда
3392,Ланч-бокс идеально подошел для моих перекусов на работе. Очень удобный и вместительный!,посуда
3393,"Сегодня получила свою посылку. Дошла очень быстро -2 недели.
Толстовка разочаровала тонким и искусственным материалом.
Размер подошел. На 46 размер брала ХХL.",одежда
3394,"Блузка без вытачек для груди, за счёт чего грудь расплющивается",одежда
3395,"Чайник постоянно выдает неприятный запах пластика, даже после нескольких раз кипячения. Купила его неделю назад, а уже расстроилась. Нельзя использовать, потому что он не работает нормально.",бытовая техника
3396,"Блузка шла меньше месяца в Челябинскую область. Ткань тонкая, просвечивает. Так же обнаружила что один рукав криво пришит. Но чего было ожидать за 280 рублей.",одежда
3397,Пришёл не тот цвет что на картинке.,нет товара
3398,"Хорошая
, все понравилось, но заказывала дочери, ей  оказалась большой в плечах. Зато подошла мне) Со Сдеком была проблема, никак не могли доставить, неделю ждала и &в итоге  забрала сама.",товары для детей
3399,"Римские шторы просто великолепны! Они отлично подходят к моему интерьеру и создают нужную атмосферу. Установка прошла без проблем, и они смотрятся потрясающе.",текстиль
3400,"Детский шампунь оказался слишком жестким для моей дочери, кожа после использования была сухой и чрезмерно зудела. Очень разочарован покупкой.",товары для детей
3401,"На доске разделочной заметны сколы и царапины. Цвет немного отличается от того, что на фото.",посуда
3402,"Цвет не ровный, окрашено кусками. В области груди выдран клочок. Внизу тесемки  не в некоторых местах оторваны на половину. Не похоже на кожу. Очень короткая",текстиль
3403,"кофта пришла ооочень маленького размера , т .е вообще не соответствует размеру я разачерованна.",одежда
3404,"футболка мне не понравилась. в описании написано хлопок, но это синтетика. на ощупь не приятная,носить не буду. выброшеные деньги.",одежда
3405,"Размер не соответсвует ,деньги вернули ",нет товара
3406,трусы полное говно. швы все перепутаны одни внутри другие снаружи,одежда
3407,"Эти запонки просто волшебные! Они придают образу завершенности и стильности. Качество отличное, никаких нареканий.",украшения и аксессуары
3408,"Наволочка оставляет желать лучшего. Ткань тонкая и прозрачная, видны волосы. Очень разочарован!",текстиль
3409,"Кондиционер работает отлично! Температура регулируется легко и быстро, а также он очень тихий. Очень рада покупкой.",бытовая техника
3410,"Ремень пришел не туда, а деньги до сих пор не вернули. Доставка оставляет желать лучшего, но сам товар оценю позже.",украшения и аксессуары
3411,"Робот-пылесос постоянно выдает ошибку 'не работает', хотя я регулярно его чистил и подключал к сети. В итоге пришлось вернуть его и попросить компенсацию.",бытовая техника
3412,"Платок не пришел, хотя я уже месяц жду. Деньги не вернули, продавец вообще не отвечает на сообщения. Очень разочарован!",украшения и аксессуары
3413,"Кофточка очень понравилась По размеру подошла идеально.Быстрая доставка,заказала 07.09,пришла 23.09,в Краснодарский край.",одежда
3414,"Рабочие ботинки пришли в отличном состоянии, но качество их пошива оставляет желать лучшего. Низ рваный и торчат нитки. Сразу после примерки поняла, что их нужно было выбросить.",обувь
3415,"На новогоднем празднике заметили, что шапка имеет небольшие дырочки от нитей, которые торчат из материала. Пришлось её вернуть.",украшения и аксессуары
3416,"Кофта шла больше месяца. запах ужасный, пахнет уксусом. везде торчат нитки, так и ещё по указанным продавцом размерам она не подходит. был открыт спор на возврат денег.",одежда
3417,"Кукла для дочки оказалась очень дешевой и сломалась уже через неделю после покупки. Качество материала просто ужасное, не стоит своих денег.",товары для детей
3418,Постельное белье оказалось ужасным. Ткань жесткая и совсем не впитывает воду. Очень разочаровалась.,текстиль
3419,"Велосипед короткий, на фото он выглядит длиннее. Дочка не может ездить на нем.",товары для детей
3420,"Наматрасник оказался слишком тонким и не обеспечивает достаточную поддержку. Несмотря на заявленные характеристики, он не соответствует ожиданиям.",текстиль
3421,"Банный халат оставил желать лучшего. Воротник разошелся сразу после покупки, а качество ткани оставляет желать лучшего.",текстиль
3422,"Качество хорошее, большой вырез ссади",одежда
3423,"Отличный геймпад! Он идеально подходит для игры в различные видеоигры. Батарею не нужно часто заряжать, и управление очень точное.",электроника
3424,"Лоферы просто отличные! Удобные и красивые, как и на фото. Заказывала для работы и не пожалела ни капельки.",обувь
3425,"Доставка была быстрой, но машинка для стрижки волос так и не пришла. Вернули деньги, но процесс возврата затянулся надолго. Очень разочарован.",бытовая техника
3426,"Полотенце соответствует описанию, но доставка заняла почти месяц. Я бы ожидала быстрее. После того как я обратился в службу поддержку, мне вернули деньги.",текстиль
3427,"Блюдце идеально подошло для моих кухонных нужд. Качество отличное, покрытие ровное, не скользит и не пригорает. Очень довольна покупкой!",посуда
3428,"Стопка тарелок просто отличная! Удобные ручки, не скользят и хорошо держат наполнение. Доставка была немного задержана, но это не помешало мне оценить качество товара.",посуда
3429,"Заказал дутики и их не прислали до сих пор. Деньги не возвращают, хотя уже месяц как открыли спор. Очень разочарован.",обувь
3430,"Сотейник просто отличный! Удобный размер, отлично держит форму и равномерно прогревается. Тоже использую его для приготовления различных блюд, он справляется на все сто!",посуда
3431,"Товар не пришёл ! Открыла спор с продавцом, а он его  просто закрыл :( очень расстроилась ! Не советую продавца и магазин ! ",нет товара
3432,"Видеокамера работает идеально! Качество видео просто отличное, даже в сложных условиях света. Я полностью доволен покупкой!",электроника
3433,Wi-Fi репитер постоянно вырубается. Приходится постоянно перезагружать его. Качество оставляет желать лучшего.,электроника
3434,"товар не пришел, деньги не вернули. не советую",нет товара
3435,"быстрая доставка,  но маловато.   xxl на девочку 46 размера в обтяг .",одежда
3436,"Бокал постоянно трещит и трясется при наполнении водой. Качество ужасное, явно подделка.",посуда
3437,"Ничего не получила, а прошло уже 4 месяца!!! Развод!!! Предлагает ждать ещё!! Смешно уже!! Люди не ведитесь!!! ",нет товара
3438,"Заказ пришел очень быстро, но наушники оказались маленькими для меня. Доставка прошла хорошо, но продавец не смог помочь с размером товара.",электроника
3439,Смарт-часы постоянно зависают и вырубаются сами по себе. Приходится каждый раз перезагружать их. Качество работы батареи оставляет желать лучшего – работает всего пару часов и уже начинает тупить.,электроника
3440,"Вентилятор работает замечательно! Хороший поток воздуха, тихий и экономичный. Рекомендую!",бытовая техника
3441,"Рюмка очень красивая и praktičeskaya! Сразу заказала еще одну для друга. Доставка была немного медленнее, чем ожидала, но это не помешало产品质量问题",посуда
3442,"Книжка-игрушка просто чудесная! Сыну очень понравилось, он часами ее рассматривает и называет все предметы. Качество отличное, материалы мягкие и безопасные.",товары для детей
3443,плохое качество,нет товара
3444,"Жуткая синтетика, ткань даже скрепит. Но зато очень яркая",нет товара
3445,"Прошло 3 месяца,а заказ так и не пришёл. Трек  не отслеживался ((( По спору денежку вернули.",нет товара
3446,"Эти сапоги просто чудо! Я всегда мечтала о таких на зиму. Они теплые, удобные и выглядят просто великолепно. Доставка была быстрой и товар пришел в отличном состоянии.",обувь
3447,пришел быстро. цвет - жуть. грязный молочный беж...качество на 3...где зад где перед не понятно. носить не комфортно. плотный зимний. швы торчат. не колется но чешется.,одежда
3448,"Эти сандалии идеально подходят по размеру и удобству. Я заказывала размер 40 и они идеально сидят. Дизайн очень стильный и притягательный. Доставка была немного задержана, но сам товар полностью соответствует описанию.",обувь
3449,"Снуд пришел через месяц после заказа. Пришлось открыть спор, так как он не соответствовал описанию. Деньги вернули, но это так раздражает.",украшения и аксессуары
3450,"Шорты супер, мягкие, приятные телу, по размеру",одежда
3451,"Экран видеоняни слегка треснутый, видно несколько мелких царапин. Стоит обратить внимание на качество.",товары для детей
3452,"Саундбар просто чудо! Звук великолепный, особенно в фильмах. Многофункциональность поражает!",электроника
3453,"Все быстро и отлично, только по цвету темнее пришло на тона 2, чем на картинке. А так все супер",нет товара
3454,Ползунки очень быстро порвались после первой носки. Материал очень хрупкий и не выдержал. Очень разочарована качеством.,товары для детей
3455,"качество не оч, и какая то не пропорциональная. не как на картинке. на 300 р и 3 звезды тянет. брала xl хотя ношу м. села тютя в тютю",одежда
3456,"Посуда пришла в отличном состоянии, но увидев её, поняла, что она не совсем то, что нужно. Сковорода слегка треснула при перевозке.",посуда
3457,Заказала детский пазл и осталась очень довольна! Пазлы легко собираются и интересны для ребенка. Дочка очень рада!,товары для детей
3458,"Фен отличный! Волосы высыхает быстро и ровно, как в салоне. Очень доволен покупкой!",бытовая техника
3459,"Массажер выглядит как новый, но на нем есть несколько царапин и небольшие пятна. Пришлось вернуть его обратно.",бытовая техника
3460,На сканере торчат нитки и есть желтое пятно. Везде торчат нитки и есть желтое пятно.,электроника
3461,"Заказал утюг неделю назад, но он до сих пор не пришел. Деньги не вернули, продавец даже не ответил на сообщения. Очень разочарован!",бытовая техника
3462,"Доставка заняла почти месяц, хотя обещали всего две недели. Умная колонка пришла в отличном состоянии, но деньги за время ожидания быстрее бы вернулись.",электроника
3463,"Очки были отправлены очень быстро, но когда я их получила, они оказались несоответствующего размера. Пришлось обратиться в службу поддержки, чтобы вернуть их.",украшения и аксессуары
3464,"Юбка мне не понравилась, думала будет немного плотнее, коооькая, но заказ пришел бысто",одежда
3465,"Митенки такие же красочные, как и на фото. Очень довольна покупкой!",украшения и аксессуары
3466,"Термометр для воды оказался бракованным. При первом же использовании сломался, хотя я заказывала качественный товар.",товары для детей
3467,"Полотенца такие жесткие, даже не впитывают воду. Приходилось стирать каждый раз после использования. Качество очень плохое.",текстиль
3468,Плотность ткани дрона не соответствует описанию. Она слишком тонкая и быстро рвется при использовании. Качество оставляет желать лучшего.,электроника
3469,"заказ не пришла.открыла спор, деньги вернули",нет товара
3470,"На чайнике видны сколы и трещины, покрытие слезает. Не могу понять, как он может быть новым.",посуда
3471,"Эта мультиварка просто чудо! Все рецепты получились идеально, а главное – быстро готовит. Удобная и надежная вещь!",бытовая техника
3472,Не понравились как сидят,одежда
3473,Размер L великоват ,одежда
3474,"Царапки для дочки оказались идеальными! Она их полюбила сразу и играет с удовольствием. Цвет яркий, детали аккуратные.",товары для детей
3475,"очень тоненький. цвет не такой как на фото, намного темнее. но за такую цену 565 руб. нормально",текстиль
3476,Меньше месяца до Краснодара. Размер в размер. Пуговки на месте. Цвет яркий. Запаха нет ,нет товара
3477,"Ремень пришел с дефектом - одна застежка отвалилась. Качество оставляет желать лучшего, не рекомендую.",украшения и аксессуары
3478,Ботильоны очень некачественные. Низ колется и сильно натирает ноги. Не рекомендую эту марку!,обувь
3479,тонкий материал. рукава короткие  и узкие. швы на них не ровные. да и вообще длина впритык. честно говоря расстроилась. на фото кофта выглядит очень симпатично,одежда
3480,"отвратительное платье застированного цвета.  торчат нитки, кривые швы. написала претензию продавцу, деньги не вернули",одежда
3481,"Прорезыватель для зубов пришел только через неделю после заказа. Качество обслуживания оставляет желать лучшего, но сам товар оказался на высоте.",товары для детей
3482,Ткань на вентиляторе оказалась очень тонкая и быстро порвалась. Качество оставляет желать лучшего.,бытовая техника
3483,"Плохое качество. Пришли с дырой и пуговица отвалилась сразу. Продавец вернул деньги полюбовно, за что спасибо! Очень тонкие и очень сильно тянутся. Думала что не налезут, а в итоге даже кажется что большие.",одежда
3484,"Коляска оказалась слишком маленькой для моего ребенка, качество ткани оставляет желать лучшего.",товары для детей
3485,"К сожалению,посылка была украдена из курьерской машины.Ни шубы ,ни денег.Очень обидно.",одежда
3486,"пижама мягкая , приятная, но..майка непонятно как сшита, не на мою грудь, и сильно линяет при стирке.",одежда
3487,"Пакет с товаром пришел разорванный, доставка просто кошмар. Деньги вернули, но товар так и не получил.",бытовая техника
3488,"Это просто суперское пальто! Наполнитель синтепон, но из-за этого лучше держит форму. Заказывала еще такой же пух, он хуже форму держит. Теплый, непродуваемый, очень комфортный! Доставка 3 нед.",одежда
3489,"получила заказ, размер не подошел, плюс пятно возле ворота( ожидала от заказа большего(",одежда
3490,"Подошва дутиков мягкая, но растягивается со временем. Кожа на пятке начинает колоть после нескольких ношений.",обувь
3491,"Доставка была быстрой, но коробка пришла повреждённой. Когда открыл, рюкзак оказался полностью целым.",украшения и аксессуары
3492,Супница просто отличная! Все отлично приготовилось и удобно использовать.,посуда
3493,"Чехол на кресло оставил многое желать. Ткань тонкая, быстро потемнела после первой стирки и стала колоть кожу. Очень разочарован качеством.",текстиль
3494,"Противень пришел в плохом состоянии, покрытие облезло и все время пригорает. Очень разочарован покупкой, больше не буду заказывать здесь.",посуда
3495,"заказывали серые брюки, а пришли черные.  Указанный размер L, по факту примерки соответствует размеру S. Единственный плюс брюк, они сшиты качественно, нигде не торчат нитки.",одежда
3496,"Пижама не доехала, застряла в Китае, по истечении 2.5 месяцев поняла что её потеряли. Деньги вернули быстро в течении недели",нет товара
3497,"На 48 подошел хорошо, приятная к телу, соответсвует описанию",одежда
3498,Платье очень крутое  !!по размеру ! Качество на высоте!всем советую!!!!,одежда
3499,"Товар не качественный, синтетика",нет товара
3500,"Приобрел пауэрбанк, но качество его оставляет желать лучшего. Батарея постоянно разряжается, даже после полной зарядки.",электроника
3501,"Заказал SSD-накопитель, но до сих пор его нет. Деньги вернули, но ждал я его уже три недели!",электроника
3502,"не такие яркие , как на фото",нет товара
3503,"Трусы хорошие, нигде не жмут и не давят. Заказывали L на размер 42. Нет торчащих ниток и запаха. Цвета соответствуют картинке, после стирки не полиняли. В упаковке 5 штук.",одежда
3504,"Фартук оказался очень маленьким, не соответствует заявленному размеру. К тому же, ткань начала линять после первой стирки.",текстиль
3505,Очень сильно маломерит! Размер L на мой 44-46 не подошёл. ,одежда
3506,"Очень милые носочки, качество не плохое",одежда
3507,"подошло очень хорошо! у меня 90-76-92, размер М брала, качество неплохое, закажу ещё черный!",одежда
3508,оказалась мала.  выглядит не так как на фото. фон не белоснежный. материал как будто вафельное полотенце напоминает. в общем не очень. на дачу пойдет,нет товара
3509,"Костюм отвратительный, чистая синтетика, заказывала отзывов не было, если бы знала ни за что бы не взяла, не соответствует фото.",нет товара
3510,"Подошва старая и тусклая, на ней видны следы использования. Стелька просвечивает через ткань, ноги замерзают.",обувь
3511,Кардхолдер не соответствует описанию. Ткань очень дешевая и быстро облезла. Очень разочарован!,украшения и аксессуары
3512,Короткая. На юбке есть пятно черное.,одежда
3513,"Эта погремушка просто замечательная! Моя дочка в восторге от нее, она постоянно ее держит в руках и смеется. Качество отличное, звуки громкие и яркая расцветка привлекает внимание ребенка.",товары для детей
3514,"Пустышка так и не дошла до меня. Продавец отправил её в другой город вместо указанного. Я обратилась к нему несколько раз, но он не ответил ни разу. В итоге деньги не вернулись, а пустышка так и не доехала.",товары для детей
3515,товар отправили не на тот адрес. но деньги вернули,нет товара
3516,"Колонка работает замечательно, звук чистый и ясный. Особенно радует, что она поддерживает Bluetooth. Установил ее недавно и уже наслаждаюсь качественным аудио.",электроника
3517,"Геймпад пришел с дефектом - кнопки постоянно зависают и не реагируют на нажатия. Очень разочарован, особенно когда играешь в важный матч.",электроника
3518,"Квадрокоптер просто отличный! Держит зарядку больше часа, а камера снимает четкие фото. Рекомендую!",электроника
3519,"Пиала тонкая и слабо держит наполнение. На дне видны сколы и трещины, хотя на фотографиях она выглядела гораздо лучше.",посуда
3520,"очень крутая куртка. Супер. спасибо. на вес 65 XL идеально,но если кто любит по свобод ней  , лучше на 3 размера больше брать. доставка 14 дней до новороссийска",одежда
3521,"Шумовка идеально подошла по размеру и форме. Качество отличное, легко моется и не портится со временем.",посуда
3522,"Качество так себе, но и цена соответствует",нет товара
3523,"Купила ложку в подарок, но из-за задержки доставки ребенок получил ее только на следующий Новый год. Очень расстроился, что подарок опоздал.",посуда
3524,Домашний кинотеатр пришел в плохом состоянии. Экран треснул сразу после подключения. Вернула его обратно.,электроника
3525,Дочь очень довольна этим детским шампунем. Он не вызывает раздражения и кожа после использования становится мягче.,товары для детей
3526,Беговел оказался очень маленьким для моей дочки. Из-за этого она постоянно падает и травмируется. Качество ткани тоже оставляет желать лучшего – быстро рвётся.,товары для детей
3527,"Видеорегистратор отличный, записывает четко, не сбивается и не тормозит даже при движении по сложным дорогам. Очень доволен покупкой!",электроника
3528,Быстро Качественно. Я довольна,нет товара
3529,"Все как заявлено. Посылка пришла не очень быстро, но зато доставка была до двери.",нет товара
3530,"Кроватка пришла только через месяц после заказа, хотя обещали доставку за неделю. Деньги вернули только после спора.",товары для детей
3531,"Хорошее качество, качественный рисунок",товары для детей
3532,Стульчик для кормления оставил многое желать по качеству. Ткань быстро потемнела и стала колоть кожу ребенка. Покупкой я очень расстроена.,товары для детей
3533,"Боди для моей дочки просто идеальное дополнение к ее гардеробу. Она очень довольна и всегда просит надеть именно это боди. Цвет такой яркий и красочный, что ей нравится.",товары для детей
3534,"Приобрела шлепанцы, но они оказались очень некачественными. Подошва начала растрескиваться уже через неделю использования, хотя цена была довольно низкой.",обувь
3535,"Купила эту визитницу неделю назад, а уже заметила, что она начала потихоньку тускнеть и терять блеск. Качество просто ужасное!",украшения и аксессуары
3536,"Приобрела берет, но качество оставляет желать лучшего. На передней части заметны какие-то пятна, которые не выстираются. Деньги вернули, но заказ не соответствует ожиданиям.",украшения и аксессуары
3537,"продавец вообще не отправил товар, два месяца мозг парил, урод.",нет товара
3538,"Кепка очень некачественная. Материал быстро обесцвенился, а пошив оставил желать лучшего. Купила кепку темного цвета, но пришла в светло-сером. Очень расстроена.",украшения и аксессуары
3539,"Низ наушников рваный, ткань колется. Очень разочаровалась.",электроника
3540,"Манеж оставил очень многое желать лучшего. Он постоянно ломается и детали выпадают, хотя по качеству должен быть прочным.",товары для детей
3541,"Ложка пришла с дефектом - ручка начала отваливаться после нескольких использований. Качество очень плохое, не рекомендую.",посуда
3542,"Доставили очень быстро.  Качество отличное, выглядит маленьким, но хорошо тянется, по весу тяжелый, мягкий. На размер 46-48 взяла XL, подошёл. Рукава нормальные, не короткие. Очень теплый свитер.",одежда
3543,Тапочки пришли в плохом состоянии. Подошва треснула и они больше не подходят для ежедневной носки. Очень разочарован!,обувь
3544,"Плитка отлично работает, нагревается быстро и равномерно. Установил ее самостоятельно и никаких проблем не возникло.",бытовая техника
3545,"Не могу найти свой холодильник, уже неделю подписан на различные рассылки от Почты России, но никаких новостей. Пришлось открыть спор для возврата денег.",бытовая техника
3546,Товар не пришёл вернули деньги,нет товара
3547,"Ковш просто отличный! Всегда хотела такой большой и вместительный, чтобы готовить большие порции. Очень удобно использовать!",посуда
3548,"Ключница пришла порванной и с дефектами. Она была отправлена в коробке с поврежденной упаковкой, что говорит о небрежности в работе службы доставки.",украшения и аксессуары
3549,ужасное качество! синтетика!просвечивается очень сильно!,нет товара
3550,"Посылка пришла быстро , но свитер был поврежден :( . Часть денег вернули! ",одежда
3551,"Соковыжималка не пришла вовремя и была упакована некачественно. Деньги я пока не получила, так как спор еще не разрешен.",бытовая техника
3552,"Тарелка просто отличная! Цвет такой же, как и на сайте, а форма идеальная для моего стола. Качество отличное, ни одной царапины.",посуда
3553,доставка 3 месяца. товар так и не пришел. продавец отказался вернуть деньги. спасибо алиэкспресс за возврат средств.,нет товара
3554,"Доставка быстрая - 2 недели. трикотаж тонкий, тянется как резина, не чистый хлопок, много синтетики. На рост не более 1,5 метра. Ощущение делового ширпотреба, цена завышена.",нет товара
3555,"хорошая вещь, но они разной длины( это сильно заметно. если опустить ниже, то резинка не держит и всё скатывается к щиколодке. закатать тоже не вариант - виден шов. пустая трата денег",одежда
3556,"заказ доставлен за 11 дней.
кружевное и красивое, на этом плюсы закончились.
очень длинное, наверно на 2х метровых девушек.край кружева на груди несимметричен и смотрится некрасиво.",текстиль
3557,"Какая-то проблема с пропорциями(( на меня Рубашка коротковата, широковата, при этом вырез получается слишком большой, нужно что-то поддевать для приличия . Хотя фасон сам по. Ещё очень красивый, конечно.",одежда
3558,"Очень очень сильно электризуется , прилипает к телу . ",одежда
3559,Wery Good,нет товара
3560,"Пластмассовые детали стиральной машины начали тускнеть после нескольких месяцев эксплуатации. Очень жаль, что качество упало так быстро.",бытовая техника
3561,"На экране смарт-часов есть видимая трещина, которая появилась уже после первой зарядки. Товар сам по себе не упоминается, но есть явное физическое описание дефекта.",электроника
3562,"Купил льняную скатерть, но качество оставляет желать лучшего. Ткань очень тонкая и быстро потянулась после первой стирки. Очень разочарован!",текстиль
3563,"Чайник удобный для использования, легко моется и не скользит на столе. Пришел в отличном состоянии через неделю после заказа.",посуда
3564,"Ноутбук работает отлично, быстро и стабильно. Очень доволен покупкой!",электроника
